hacks	4	4	0.0331306	0.0183459
haded	5	4	0.0347157	0.0109117
hails	3	4	0.0132865	0.0048532
hairy	3	3	0.0089123	0.0078099
hajes	5	5	0.0335925	0.0055639
hajis	4	5	0.0158678	0.0122518
hakus	4	4	0.0318336	0.0133303
halve	4	4	0.0295659	0.0031479
hanse	4	2	0.0279653	0.0022251
hants	5	3	0.0390993	0.010562
hards	4	4	0.0108394	0.0027091
harms	4	4	0.0106105	0.0029256
hates	5	4	0.0342778	0.0050213
hawed	5	4	0.032414	0.0109711
hawse	4	3	0.0279953	0.0030096
heals	3	3	0.0081492	0.0003773
heavy	3	3	0.0070536	0.0004974
hebes	4	4	0.0291494	0.0079626
hecks	4	5	0.028816	0.013633
heder	4	4	0.012265	0.0042244
heirs	3	3	0.003522	0.0017394
helos	4	3	0.0294937	0.0031587
helve	4	4	0.0231393	0.0034
heuch	4	4	0.0242876	0.0108198
hewer	4	4	0.0143281	0.0077069
hight	4	4	0.0302722	0.039008
hijab	4	4	0.0106086	0.0202761
hilar	3	4	0.0036861	0.0052471
hills	5	4	0.0322188	0.0055587
hilum	4	3	0.0315799	0.0132385
hinge	4	4	0.0243155	0.016307
hinny	4	4	0.0294686	0.027797
hires	3	4	0.0045272	0.0034817
hissy	4	4	0.0253173	0.0114384
hoagy	3	3	0.0317817	0.0021711
hoggs	4	5	0.0400497	0.0367503
holes	4	4	0.0300271	0.0025028
homer	5	4	0.023942	0.0133492
honan	4	4	0.0136604	0.0219612
honer	5	4	0.0234088	0.0132279
hones	5	4	0.0353409	0.0105863
hongi	3	4	0.0048313	0.0306458
honks	4	4	0.0390297	0.0204026
hoods	3	4	0.0353186	0.0242976
hooka	4	4	0.0384093	0.0184756
hoots	3	4	0.0352769	0.0222518
horny	3	3	0.0076055	0.0094013
hoser	4	3	0.0130546	0.0029713
hovel	4	4	0.0325084	0.0084462
hover	5	5	0.0235848	0.0189548
howdy	4	4	0.0423986	0.0286884
howks	4	5	0.0427474	0.0246877
hucks	3	4	0.0380435	0.0328122
huger	4	4	0.0199516	0.0171095
hulky	4	3	0.0439021	0.0119153
humph	4	4	0.0415907	0.0289131
hunky	4	4	0.0474987	0.0315762
hurls	4	3	0.0145575	0.0008889
hurly	3	3	0.0078013	0.001573
hussy	4	4	0.0467965	0.016355
hyena	4	4	0.0269864	0.0154303
hyson	4	4	0.0404822	0.0106043
iambi	3	3	0.0043477	0.0191789
icily	4	4	0.0297283	0.0045019
ictic	4	4	0.0309973	0.0288785
igloo	4	3	0.0318497	0.0146823
ilium	4	3	0.0332226	0.009069
imaum	4	3	0.0188429	0.0018657
imids	4	4	0.0233706	0.0213648
impis	4	4	0.0239273	0.0243745
imply	4	3	0.0335284	0.0050608
inbye	3	4	0.0180545	0.0165281
incus	4	3	0.0260863	0.0216931
indow	4	4	0.0316638	0.0270335
infos	4	4	0.0276831	0.0237313
inion	4	4	0.0327147	0.0290306
inlay	4	4	0.0105928	0.0109246
inned	4	4	0.0211317	0.0180632
inure	4	3	0.014844	0.0171127
ionic	3	4	0.0278548	0.0464035
iotas	3	3	0.0058112	0.0170774
iring	4	4	0.0141903	0.0173949
isbas	4	4	0.0092859	0.0174133
issei	3	4	0.0029295	0.0129086
ivies	4	4	0.017102	0.0169963
ixias	3	4	0.006014	0.0188031
jacks	5	5	0.0382209	0.0194584
jacky	4	4	0.0387538	0.0258446
jagra	4	4	0.0201866	0.0126404
jails	4	4	0.0155647	0.0028962
jalap	4	4	0.0156877	0.0136766
jammy	4	4	0.0397651	0.0217671
japes	4	4	0.028871	0.008316
jefes	5	4	0.0342435	0.0133711
jello	3	4	0.0201235	0.0020012
jells	5	3	0.0337128	0.0007729
jenny	5	3	0.0290979	0.0133925
jerid	3	3	0.0032397	0.0057492
jests	5	5	0.0402438	0.0168121
jetes	5	4	0.0340599	0.0133389
jewed	4	4	0.0245948	0.0131353
jibed	4	5	0.0232991	0.0283746
jiffs	4	4	0.0320433	0.0358892
joeys	3	4	0.0277972	0.0204187
joins	4	4	0.0271734	0.0343288
jokes	4	5	0.0351523	0.0203103
joles	5	4	0.0343694	0.0041085
jones	5	4	0.0351874	0.0165823
joram	3	4	0.0064945	0.0105274
jotas	4	4	0.0124991	0.0189089
jouks	5	4	0.0473038	0.0344238
jowar	4	4	0.0099745	0.0123693
jowed	5	5	0.0400631	0.0162327
juror	4	4	0.0101723	0.013067
kabab	4	5	0.0146427	0.0227395
kabob	4	5	0.0384669	0.0183194
kafir	4	4	0.0123518	0.0086925
kagus	4	4	0.0326682	0.0118819
kaiak	4	4	0.0098972	0.0182824
kails	4	4	0.015395	0.0025552
kakas	4	5	0.0112057	0.0148009
kakis	4	4	0.016306	0.0131887
kamik	4	4	0.0174703	0.0217661
kanas	4	4	0.0119368	0.0114426
kanes	6	5	0.0382817	0.0054736
karns	4	4	0.0097761	0.0028692
karoo	4	4	0.0128897	0.0101961
karst	3	3	0.0068936	0.0022062
karts	4	4	0.0096852	0.0049557
katas	5	4	0.0158103	0.0117565
kauri	2	4	9.39e-05	0.0090426
kavas	4	5	0.0116756	0.0168977
kbars	4	4	0.0150164	0.002969
kebab	4	4	0.0115491	0.002807
kebob	4	4	0.0238681	0.0112599
kecks	3	4	0.0241331	0.0150642
kedge	4	4	0.0225894	0.0080873
keefs	3	4	0.0266687	0.0105799
kefir	3	4	0.0039202	0.0063523
kelep	4	3	0.0233605	0.0026327
kelim	3	4	0.0039054	0.002137
kempt	4	4	0.024716	0.0083455
kerbs	4	4	0.008036	0.0013739
kerfs	4	4	0.0079036	0.0013545
kerne	3	4	0.0070638	0.0048607
ketol	4	4	0.0238843	0.0034069
khans	4	3	0.0340251	0.0031236
khets	4	4	0.0299027	0.0129101
kibbi	3	4	0.0048084	0.0293321
kibei	3	4	0.0041744	0.0225263
kiddy	4	4	0.0330175	0.0302101
kilim	4	4	0.0297194	0.0104482
kills	4	3	0.0253164	0.0027739
kinos	4	4	0.0258893	0.0236506
kirks	3	4	0.0063442	0.0086712
kirns	4	4	0.0086973	0.0092785
kites	4	4	0.017446	0.0188769
klong	4	4	0.040164	0.0099751
kneel	3	3	0.0297279	0.008298
knees	4	4	0.0305676	0.0115706
knobs	4	4	0.0398085	0.0236341
knock	4	4	0.0422308	0.0273493
knurl	3	3	0.0166115	0.0020861
koels	3	2	0.026147	0.000105
kolos	5	4	0.0442633	0.0040666
kopek	4	4	0.0340752	0.0251413
korun	3	3	0.0076102	0.0106461
kotos	4	3	0.0412578	0.0200649
kotow	4	4	0.0412535	0.0278477
krill	4	4	0.0148593	0.0020785
krone	4	4	0.0200262	0.0158268
kyars	4	3	0.0138076	0.0030554
labia	4	3	0.0187457	0.0127537
lacer	3	4	0.020945	0.002525
laces	5	4	0.0318981	0.0017551
lacey	5	3	0.0326322	0.0028848
lacks	3	3	0.0305754	0.0030788
lahar	4	4	0.0104759	0.0035782
laigh	4	4	0.0194482	0.0080997
laith	4	4	0.0189136	0.0092739
laity	4	4	0.019216	0.0079379
lamer	3	4	0.0213903	0.0016105
lapis	2	3	0.0119421	0.0021096
lapse	3	3	0.0238454	0.0007379
larch	4	3	0.0124068	0.0042537
lards	4	3	0.0116449	0.0005861
large	3	3	0.0052133	0.0028715
largo	4	3	0.0132482	0.0046875
laris	2	3	8.89e-05	0.0005392
larum	3	3	0.0093794	0.0029061
lased	4	3	0.0285466	0.0008141
lases	4	4	0.0284885	0.0014746
latch	4	3	0.0377089	0.0082418
later	3	4	0.0203982	0.0022769
lavas	4	3	0.0128931	0.002655
lawed	4	4	0.029817	0.0049145
laxes	4	3	0.0274571	0.0016142
layup	3	4	0.0303437	0.0095961
leach	3	3	0.0065664	0.0003837
leafy	3	3	0.006795	0.0003633
leans	4	3	0.0109886	0.0004017
leaps	4	3	0.0111356	0.000499
lears	3	2	0.0032938	9.73e-05
leash	3	2	0.008194	9.45e-05
ledgy	3	3	0.0189221	0.004524
leeks	3	4	0.0232111	0.0038002
leges	4	4	0.0274205	0.0022536
lehrs	3	2	0.0042764	9.7e-05
lends	3	3	0.023343	0.0024005
lenes	3	4	0.02302	0.0023545
lenis	3	4	0.0063269	0.0022973
lense	3	3	0.022816	0.0005684
leone	4	3	0.0248872	0.0031852
leper	3	3	0.0097683	0.0005567
lesbo	5	3	0.0342749	0.0005749
levee	4	3	0.0241254	0.0034388
levin	3	3	0.0041427	0.0033008
levis	4	4	0.0093242	0.0042304
lexis	3	4	0.0093684	0.0052644
liana	4	3	0.0198658	0.0035685
liane	3	3	0.0053476	0.0012212
liars	3	2	0.0053591	0.0001204
libra	3	3	0.0095208	0.0045283
licht	3	3	0.0269976	0.0128364
liege	3	4	0.0195847	0.0139634
lifer	4	3	0.0140217	0.0025875
liken	4	4	0.0224055	0.0090427
lilac	3	3	0.0071502	0.0114094
lilts	3	4	0.0210375	0.0068739
limed	4	4	0.0223304	0.0125504
limen	4	4	0.0210044	0.0077087
limns	3	3	0.0208961	0.0036817
lindy	3	3	0.0286443	0.0140844
lined	3	3	0.0178287	0.0077432
lingy	2	3	0.0265456	0.0098099
lisle	4	3	0.0160549	0.0009809
liter	4	4	0.0132986	0.0014776
lithe	4	4	0.0222091	0.0079514
lived	4	4	0.0205987	0.0074033
liver	4	4	0.0141359	0.0031652
llano	4	3	0.0371298	0.0023607
loach	4	3	0.0352551	0.002086
loamy	3	3	0.0321364	0.0020468
loans	4	3	0.0338657	0.001915
lobed	4	4	0.0343198	0.0079828
lodes	3	3	0.0346065	0.0199415
logos	5	3	0.0478631	0.0047118
looms	4	4	0.0393719	0.0044518
loons	4	3	0.0383677	0.0047551
loops	4	4	0.0402504	0.0046958
loots	3	4	0.0347273	0.0041446
loped	3	4	0.0351215	0.0083018
loran	3	3	0.0064597	0.0037709
lords	3	3	0.0103774	0.000615
lotah	4	4	0.0145379	0.0088552
lotos	4	4	0.0387488	0.0048556
lough	3	4	0.03539	0.0087413
louma	4	4	0.0342359	0.0081868
loups	4	3	0.0427002	0.0038088
loury	3	3	0.0155971	0.002484
louse	3	3	0.027401	0.0028668
lousy	4	3	0.0432433	0.0031939
loves	5	4	0.0326779	0.0035488
lowes	5	4	0.0323388	0.0023812
lowly	4	4	0.042029	0.0046287
lucre	3	3	0.0150615	0.0012087
lumas	4	4	0.012708	0.0029187
lures	3	3	0.0058234	0.0006184
lusts	3	4	0.036015	0.0080523
luxes	4	4	0.0316694	0.0033514
lycea	5	3	0.0328116	0.0030675
lycee	4	4	0.0359471	0.0085057
lyses	4	4	0.0297979	0.0031616
macho	5	3	0.0431731	0.0199965
macks	4	5	0.033086	0.0119452
macle	5	3	0.0320291	0.0007808
madly	3	4	0.0322316	0.0026608
mafic	3	3	0.014974	0.017182
magma	4	4	0.036279	0.0172849
maids	4	4	0.0153436	0.0126056
maill	3	3	0.0159403	0.0032335
mairs	3	4	0.0055649	0.0027467
mamba	4	4	0.0371508	0.0167629
mange	3	3	0.0227747	0.0093421
manic	2	2	0.0156104	0.0257545
manse	3	3	0.0240954	0.0030105
manta	4	3	0.0367747	0.017491
maple	5	3	0.0316188	0.0005804
marsh	3	3	0.0071074	0.0014324
marvy	4	4	0.0123893	0.012317
massy	4	4	0.0364999	0.006283
matey	3	3	0.0287038	0.0098951
maths	5	4	0.0394405	0.0109827
matte	4	4	0.028881	0.0101678
mauds	5	4	0.039281	0.0119558
mauve	4	4	0.0279142	0.0098024
mawed	4	4	0.029632	0.0101305
maxis	4	4	0.0156216	0.0129888
mayan	4	3	0.0443026	0.0361885
maybe	4	4	0.0281284	0.0182098
mayor	4	3	0.0199836	0.013837
mayos	4	4	0.0386351	0.0199508
mbira	3	4	0.0089026	0.0133298
meads	3	3	0.0082334	0.0008001
menad	4	3	0.0106339	0.0022202
mends	5	3	0.0355285	0.0137897
mense	4	3	0.0293249	0.0056484
meous	5	4	0.0379462	0.0126704
merch	3	4	0.0069813	0.00575
merit	3	3	0.0031516	0.0047378
merks	3	3	0.0054683	0.0026837
metes	5	4	0.0333106	0.0103929
miasm	4	3	0.0161465	0.0042711
miaul	3	3	0.0161238	0.003544
micra	3	4	0.0091349	0.0119254
midis	4	4	0.0247339	0.0357645
midst	3	3	0.0208203	0.0148676
miffy	5	4	0.0347365	0.0361701
mills	3	4	0.0221836	0.0058976
milts	2	4	0.0205555	0.0081116
mimer	4	4	0.0141736	0.0148464
mimes	5	5	0.0212441	0.0140864
minds	4	4	0.0264163	0.0208036
mined	4	4	0.0253564	0.025484
minks	4	4	0.030395	0.0351477
minor	4	4	0.0143583	0.0119756
mired	3	4	0.0062734	0.0141722
mires	3	4	0.0039394	0.0049747
mists	4	3	0.0230671	0.0255717
misty	3	4	0.0216497	0.015054
miter	4	3	0.0144309	0.020211
mitre	4	4	0.0145233	0.0156451
mitts	4	3	0.0239908	0.0273983
mixed	5	5	0.0272518	0.0200729
mixes	5	5	0.0207235	0.0187118
modal	4	4	0.0149092	0.0117847
modus	4	3	0.0429384	0.0301491
moggy	4	5	0.0395916	0.0333289
mojos	5	4	0.0512971	0.0303867
molal	3	4	0.0123766	0.0155955
molto	4	4	0.0419321	0.0132409
momes	5	5	0.035597	0.0204886
mommy	5	4	0.0492531	0.0445694
mondo	4	3	0.0459925	0.0388954
money	4	3	0.0354408	0.022834
monos	5	3	0.0478487	0.027626
moola	3	3	0.0373073	0.0034217
moose	4	4	0.0378478	0.0172298
mosks	5	4	0.050231	0.0362619
motel	4	4	0.0349649	0.0102317
motor	4	3	0.0209477	0.0104856
motto	4	3	0.0419156	0.0271413
moult	4	3	0.0440144	0.0049047
mound	4	5	0.0439573	0.0300509
mourn	3	4	0.0165022	0.015138
mouth	4	4	0.0417123	0.0271094
mucus	4	3	0.0383674	0.0213286
muddy	5	4	0.0453709	0.0329634
mules	4	4	0.0319371	0.0026254
mummy	5	4	0.0472717	0.0277679
mural	3	4	0.0065006	0.0031285
muras	2	4	8.68e-05	0.0029551
mures	3	4	0.0058568	0.0041617
murrs	4	4	0.0141673	0.0107079
mused	4	4	0.0292577	0.0129388
mushy	4	4	0.0401064	0.0137707
mussy	5	4	0.0450619	0.0149237
nacho	5	4	0.0437267	0.0220562
naevi	2	4	9.25e-05	0.0118413
named	4	3	0.028618	0.0112168
nanny	4	4	0.0379516	0.0238673
napes	4	4	0.0273956	0.0050514
nards	4	4	0.0109567	0.0042588
nasty	5	4	0.0395291	0.005423
nazis	4	3	0.0167363	0.0147906
necks	4	4	0.0273593	0.0129375
neddy	4	4	0.0225395	0.0071087
neems	4	4	0.0277692	0.0130898
neifs	3	4	0.0068116	0.0094473
nelly	4	3	0.0244151	0.0015026
nenes	3	3	0.0248621	0.0138754
nervy	3	4	0.0077899	0.0062182
netts	4	4	0.0318348	0.0081198
netty	4	3	0.0252168	0.0082921
neuks	4	4	0.0263687	0.0082669
neume	4	3	0.0248873	0.0068534
neums	5	4	0.0325832	0.0092085
newer	4	3	0.0129199	0.0059426
newts	5	4	0.0330475	0.0080353
ngwee	4	4	0.0348519	0.0162373
nicad	3	3	0.0069667	0.0180273
niece	4	3	0.0231111	0.0159908
nines	4	4	0.0165105	0.0154102
ninja	4	4	0.0184046	0.0218388
nisei	3	4	0.0028352	0.0094856
nitre	4	4	0.0143239	0.012524
nixed	5	3	0.0271349	0.0159329
nixie	4	4	0.0270188	0.0354121
nodus	5	3	0.0627747	0.0368749
nohow	4	4	0.0531773	0.0523688
nomen	4	4	0.0413033	0.0270651
nonas	4	4	0.0124933	0.0207516
nosed	3	4	0.02935	0.0142608
notum	4	4	0.0448169	0.0348889
novae	4	3	0.0108842	0.0106153
noway	3	4	0.0117895	0.0218881
nutsy	4	3	0.0409443	0.0091773
oases	5	4	0.0343142	0.0066911
oater	4	3	0.0245637	0.0081568
oaves	5	4	0.0346592	0.0090973
obeli	3	3	0.0041029	0.0026466
occur	3	3	0.016647	0.0124082
ocean	3	4	0.0079015	0.0112819
odyls	4	3	0.0418452	0.0030055
offal	3	4	0.0112353	0.0082216
ogres	3	3	0.0056363	0.0034879
ohmic	4	3	0.0302804	0.029439
olden	2	2	0.0314168	0.00851
older	3	3	0.0157612	0.0014054
ology	3	3	0.0352207	0.0097957
omega	3	3	0.023229	0.0091444
onery	4	4	0.0192086	0.0146321
oohed	4	4	0.0324729	0.0170872
oozed	4	4	0.0340193	0.022826
opahs	4	4	0.0361446	0.0045894
opine	4	3	0.0228334	0.0222283
oping	4	3	0.0382884	0.0407789
orcas	2	4	0.0001153	0.0058973
ordos	3	3	0.0141919	0.0154961
oribi	2	4	0.0001135	0.0208788
orles	3	3	0.0096915	0.0005938
orlop	3	4	0.0165525	0.0046069
orris	3	4	0.0066564	0.0118944
ortho	3	4	0.0167523	0.0168702
orzos	4	4	0.0171764	0.0120638
ourie	3	4	0.0062108	0.0225259
ousel	3	3	0.0287791	0.0028578
outgo	3	3	0.0366264	0.0416119
ovens	3	3	0.0276703	0.0178414
owing	4	4	0.0322452	0.0450439
owlet	3	3	0.0327023	0.0118793
oxids	4	4	0.0255647	0.0376313
pacer	4	3	0.0286149	0.008131
pairs	3	4	0.0049476	0.0046968
paler	4	2	0.0245174	0.0023258
palps	4	3	0.0383865	0.0046005
pampa	4	4	0.0418143	0.0290013
pandy	3	4	0.0344156	0.0276132
panel	3	3	0.0244318	0.0050172
panty	4	4	0.0400553	0.0291411
papaw	4	4	0.0142636	0.0285915
pappy	4	5	0.0391148	0.0248353
parae	2	4	0.0001024	0.0078665
pardi	3	4	0.0033517	0.0105659
pardy	4	4	0.0122365	0.0131651
pareo	3	3	0.0051203	0.0076441
pareu	3	4	0.0050547	0.0058491
parks	3	3	0.0074525	0.0037851
parol	4	3	0.0129797	0.0029068
parse	3	3	0.0036056	0.0019952
parts	4	4	0.0109277	0.0041736
pasha	5	3	0.0409628	0.0118255
pated	4	4	0.0317235	0.014149
patio	4	4	0.0209335	0.03189
pavan	4	4	0.015574	0.0299982
paves	4	4	0.0269431	0.0080709
pavis	3	4	0.012284	0.0199772
pawed	5	4	0.0334571	0.0187192
pawky	4	4	0.041304	0.0338099
paxes	4	4	0.0274231	0.0067867
payee	4	4	0.0316849	0.0173272
peage	3	3	0.0073302	0.0008657
pease	4	3	0.0128959	0.0008137
peaty	3	3	0.0074596	0.0010242
pecky	4	4	0.0250914	0.01221
pedal	3	3	0.0078696	0.0012162
peeks	4	4	0.0264248	0.0128597
peeve	5	4	0.0277026	0.0122329
pekes	3	4	0.024778	0.0129745
pekoe	4	4	0.023664	0.0108021
peles	4	3	0.0273813	0.0032658
pelts	5	4	0.0327604	0.0035152
pengo	4	3	0.0229433	0.0125991
peons	5	3	0.0313934	0.0121952
pepos	4	4	0.0320247	0.0118846
perry	4	4	0.0100261	0.0062546
perse	3	3	0.0044028	0.0012788
pervs	4	4	0.0076009	0.0073724
pesky	4	4	0.0329631	0.0083874
pesos	4	4	0.0378507	0.017786
pesto	4	3	0.0413346	0.0044003
pests	4	4	0.0349761	0.019096
petto	4	3	0.0268997	0.0106831
petty	5	3	0.029499	0.0103693
pewit	3	4	0.0041109	0.0120805
phial	4	4	0.0098105	0.0133017
phyla	3	3	0.0325788	0.0031911
pibal	4	3	0.0096252	0.0116738
piggy	3	3	0.0314175	0.0379088
piked	5	5	0.0274612	0.0264259
pilaw	3	4	0.0069038	0.0119285
pilea	3	3	0.004897	0.0043967
pilei	3	4	0.0039768	0.0121422
pilis	5	4	0.0285633	0.0069608
pinch	4	4	0.0316837	0.0402666
pingo	3	3	0.0252036	0.040126
pinky	4	4	0.0308404	0.0462023
pinna	4	4	0.0186149	0.0306625
pinta	4	4	0.0201398	0.031311
pinto	4	2	0.0322379	0.0414533
pipal	3	4	0.0070339	0.0125738
pipit	4	3	0.0310027	0.0437737
pirns	4	3	0.009423	0.0114169
pisos	4	4	0.0275644	0.0373863
piths	4	3	0.0242163	0.0306408
pitta	4	4	0.0201265	0.0291716
place	4	3	0.0263598	0.0013083
plack	4	3	0.0388289	0.0033632
plaid	4	3	0.0200587	0.0034507
plasm	3	3	0.02938	0.0011036
plats	4	3	0.0344875	0.0026923
plays	5	3	0.0419983	0.0020382
plebs	4	3	0.0297552	0.0037602
plies	4	4	0.0162412	0.0041387
plink	4	3	0.0291578	0.0124684
plonk	4	3	0.0386761	0.0137433
pocky	3	4	0.0407559	0.0410516
pogey	4	4	0.0330321	0.0233778
poilu	4	3	0.0308979	0.00437
poise	3	3	0.0136378	0.0136565
polar	3	3	0.0075292	0.0053013
poled	4	4	0.0380169	0.0129683
polio	4	4	0.0334416	0.0145728
polls	5	4	0.0496305	0.0059867
polos	5	4	0.0476762	0.008489
pooch	3	4	0.0380439	0.0418328
poops	4	4	0.0398987	0.0401727
poppa	4	4	0.0383241	0.0340243
porch	4	4	0.0105291	0.0356058
pored	4	4	0.0083792	0.021135
porks	4	4	0.0149511	0.0169372
ports	4	4	0.0134839	0.0151717
pouch	4	4	0.042722	0.0430054
poufs	5	4	0.0488468	0.0312086
poult	4	3	0.0428384	0.0063755
pound	4	3	0.0400776	0.0374631
poxed	5	4	0.0419366	0.025995
poxes	5	3	0.0347326	0.0104508
prams	4	3	0.0156485	0.0033299
prank	4	4	0.0201762	0.0044687
prawn	4	4	0.0187496	0.0025717
preed	4	4	0.0179327	0.0125924
preps	4	4	0.0123009	0.0031439
prese	4	3	0.0119504	0.0035195
prexy	4	4	0.0209583	0.0140979
prill	4	3	0.0137661	0.0008135
prims	4	3	0.0097816	0.007272
print	3	3	0.0103869	0.00955
profs	4	4	0.0176541	0.0172171
promo	4	4	0.0223864	0.0172257
proms	4	5	0.0175067	0.0140983
proof	4	4	0.0209842	0.0171057
props	4	5	0.0158324	0.0129923
prosy	4	3	0.016424	0.0056822
proud	4	4	0.0199732	0.0196231
prowl	4	3	0.0206853	0.0030649
prows	4	4	0.0156759	0.0132273
proxy	3	4	0.0164089	0.0155939
psoai	3	3	0.0031541	0.0075015
pubis	4	4	0.0271692	0.0353002
pucka	4	4	0.0388308	0.0233797
pudgy	3	4	0.0350824	0.0425645
puffy	4	4	0.0382091	0.0441151
puled	3	4	0.033664	0.0132524
puler	4	3	0.0212098	0.0047402
pulik	4	3	0.0331308	0.0130397
punas	4	3	0.0119516	0.0186963
punky	4	3	0.0415687	0.0381541
purer	3	4	0.0057974	0.0157778
pussy	5	3	0.04583	0.009021
puton	4	3	0.0393168	0.0267862
putto	4	3	0.0394754	0.0268271
pyins	4	4	0.0255787	0.0360436
pyric	3	4	0.0045863	0.0113217
pyros	4	4	0.0148956	0.0078477
pyxes	4	3	0.030815	0.0104676
pyxis	4	4	0.0265748	0.0355418
qophs	4	4	0.0424515	0.0280735
quake	4	3	0.0272514	0.0011327
quaky	4	3	0.0387894	0.0027206
quant	4	3	0.0412285	0.0040887
quash	3	3	0.0346821	0.0039885
quays	4	3	0.0339184	0.0044118
qubit	4	4	0.0342466	0.02938
quean	4	4	0.011677	0.019049
quest	4	4	0.0353151	0.0135835
quits	4	4	0.0242195	0.0229764
quoll	4	3	0.040732	0.0032174
quoth	4	4	0.0416897	0.0274876
qursh	4	3	0.0146191	0.0037529
racks	4	3	0.0155011	0.0017092
radix	4	3	0.0134688	0.0016154
radon	4	3	0.0187364	0.0011172
raffs	4	4	0.0159332	0.0016138
rages	3	3	0.0048599	0.0009203
ragis	3	4	0.0053971	0.0018981
raias	2	3	9.4e-05	0.0019213
rainy	4	3	0.0120291	0.0010896
rajes	3	3	0.0062148	0.0006187
rakes	3	3	0.0046398	0.0006002
rakis	3	4	0.0061073	0.0021266
ramen	4	3	0.0268414	0.0007888
ramet	5	3	0.0286588	0.0007519
ramps	4	4	0.0157814	0.0021616
ramus	4	3	0.016772	0.0032436
rands	3	3	0.0119366	0.0013632
rangy	4	3	0.0184652	0.00104
rants	3	3	0.011363	0.0013707
raped	5	3	0.0292042	0.0011135
rases	3	3	0.0048663	0.0008441
rater	4	3	0.0241506	0.0011055
ratio	4	3	0.0122006	0.0016304
ratos	3	3	0.0113622	0.0024258
rayon	4	3	0.0191865	0.0015937
razed	5	3	0.0292377	0.0010935
ready	3	3	0.0042529	0.0005239
reals	3	1	0.0036553	2.18e-05
reata	3	3	0.0037952	0.0005307
rebuy	4	4	0.0134911	0.0043742
redid	3	4	0.0038688	0.003994
redos	3	3	0.0044067	0.0007273
redux	4	4	0.0127559	0.0038947
reedy	4	3	0.0126392	0.0021747
reefy	4	4	0.0130813	0.0025685
refed	3	3	0.0098819	0.0021649
regal	3	2	0.0039246	8.97e-05
rehem	4	3	0.0141277	0.0049801
reifs	3	3	0.0036499	0.0010328
reive	3	4	0.0039304	0.0062753
reman	3	3	0.0041327	0.0007122
remap	3	3	0.0041067	0.0008122
remet	4	4	0.013325	0.0041309
remit	3	3	0.0040145	0.0043656
repeg	3	3	0.0104849	0.003045
reply	4	2	0.013627	9.02e-05
repot	4	3	0.013814	0.0037853
repro	4	3	0.0138954	0.0022012
rerig	3	3	0.0032682	0.002267
resew	3	3	0.0044692	0.0004919
resit	3	3	0.0034469	0.0003923
retag	3	3	0.0039836	0.0006571
retch	4	3	0.01272	0.0023296
rewet	4	4	0.0128847	0.0031414
rexes	3	3	0.0046209	0.0004995
rheum	4	3	0.0214896	0.0027507
rhumb	4	3	0.020667	0.0017796
ribby	3	3	0.0105539	0.0016671
riced	4	4	0.0132527	0.0016336
rides	3	3	0.004334	0.001015
rille	3	3	0.0106938	0.0007024
rimed	3	4	0.0111452	0.001849
rings	3	3	0.0066565	0.0010371
rinse	3	3	0.0043189	0.0003799
risus	3	3	0.006785	0.0010059
rived	4	3	0.0130664	0.0025413
riven	4	3	0.0141223	0.0021036
river	4	3	0.0143253	0.0022006
roach	3	2	0.017077	9.05e-05
roams	4	3	0.0138739	0.0005004
roans	4	3	0.0142228	0.0006877
robes	4	3	0.0133787	0.001988
roble	3	3	0.0161796	0.0008199
rocks	4	3	0.0176549	0.0022574
rocky	3	3	0.0174383	0.0016913
rodeo	3	3	0.0161253	0.0022762
rodes	4	4	0.0137101	0.0019692
roily	4	2	0.0141342	9.25e-05
rondo	4	3	0.0200193	0.001058
roped	4	3	0.0184621	0.0019669
rotes	3	3	0.0094625	0.0014167
rotos	3	3	0.0135241	0.0012036
roues	4	3	0.0128942	0.0018633
rouse	4	3	0.0129301	0.0006116
roved	4	3	0.0201573	0.0051625
rowan	4	3	0.0105091	0.0018614
ruble	4	3	0.0215909	0.0004795
ruddy	4	3	0.0199714	0.001049
ruffe	4	3	0.0200394	0.0013734
ruffs	4	3	0.0165018	0.0010941
runic	4	3	0.0144105	0.0015991
runny	4	3	0.0206987	0.0011161
runts	4	3	0.0167906	0.0011781
ruses	3	3	0.0092235	0.0014549
rusty	4	2	0.0157749	9.1e-05
ruths	4	3	0.0165928	0.0009909
rykes	4	4	0.0119548	0.001218
sacks	3	4	0.018463	0.0124801
sacra	3	3	0.0044695	0.0021114
sadhu	3	4	0.0184847	0.0052655
saggy	4	4	0.0216782	0.0052588
sagum	4	4	0.0245996	0.0053462
saice	2	4	8.12e-05	0.002628
saiga	3	4	0.0040868	0.0073073
saker	3	3	0.0046556	0.0012531
sakis	3	4	0.0040234	0.018683
salal	3	3	0.0086359	0.0011496
salon	3	3	0.0192513	0.0007612
salsa	4	3	0.0223005	0.001152
salve	3	3	0.0080195	0.0007633
salvo	4	3	0.0241197	0.0010894
samba	5	4	0.0275222	0.0063851
sappy	4	3	0.0241441	0.0049595
saree	2	3	7.63e-05	0.0015104
sates	4	4	0.0118425	0.0046824
sauna	3	4	0.0189156	0.0071191
saute	4	4	0.0120187	0.0026113
savoy	4	4	0.0221062	0.0054217
savvy	4	4	0.024272	0.0051058
sawer	3	3	0.0046176	0.0022192
sayer	3	3	0.0044864	0.0012305
scags	3	4	0.0194813	0.0036556
scall	4	3	0.0223798	0.0003882
